tenancy_id,ID,DateTime,Type,Category,Description,IsCredit,IsDebit,Gross,Net,Balance,VAT,Unallocated,PaymentType,Rent_paid_to,Rent_credit
rps_lng-HDO220977,rps_lng-HDO23336916,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 45LYNWOODDRIVE-2,True,False,1630.0,1630.0,300.0,,,,,300.0
rps_lng-HDO220977,rps_lng-HDO23327075,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 45 Lynwood Drive,False,True,1630.0,1630.0,-1330.0,,,,31/08/2023,
rps_lng-HDO220998,rps_lng-HDO23315837,2023-07-25T00:00:00+01:00,Invoice,Rent,Rent from 25/07/2023 to 24/08/2023 for 43 Williams Landing Boulevard,False,True,2042.0,2042.0,-2042.0,,,,24/08/2023,
rps_lng-HDO220998,rps_lng-HDO23324705,2023-07-25T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 43WILLIAMSLANDIN-1,True,False,2042.0,2042.0,,,,,,0.0
rps_lng-HDO221031,rps_lng-HDO23322875,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2/101VICTORIAROAD,True,False,2064.0,2064.0,,,,,,0.0
rps_lng-HDO221031,rps_lng-HDO23311792,2023-07-23T00:00:00+01:00,Invoice,Rent,Rent from 23/07/2023 to 22/08/2023 for 2/101 Victoria Road,False,True,2064.0,2064.0,-2064.0,,,,22/08/2023,
rps_lng-HDO221039,rps_lng-HDO23339003,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 61/195BEACONSFIE-1,True,False,2346.0,2346.0,,,,,,0.0
rps_lng-HDO221039,rps_lng-HDO23329137,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 61/195 Beaconsfield Parade,False,True,2346.0,2346.0,-2346.0,,,,01/09/2023,
rps_lng-HDO221042,rps_lng-HDO23334412,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 19THRUMSROAD-2,True,False,1695.0,1695.0,,,,,,0.0
rps_lng-HDO221042,rps_lng-HDO23322508,2023-07-30T00:00:00+01:00,Invoice,Rent,Rent from 30/07/2023 to 29/08/2023 for 19 Thrums Road,False,True,1695.0,1695.0,-1695.0,,,,29/08/2023,
rps_lng-HDO221063,rps_lng-HDO23336983,2023-08-01T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 7PERIVALECRESCEN-1,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO221063,rps_lng-HDO23326988,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 7 Perivale Crescent,False,True,1738.0,1738.0,-1738.0,,,,31/08/2023,
rps_lng-HDO221070,rps_lng-HDO23330896,2023-08-05T00:00:00+01:00,Invoice,Rent,Rent from 05/08/2023 to 04/09/2023 for 17/88 Franklin Street,False,True,1782.0,1782.0,-1782.0,,,,04/09/2023,
rps_lng-HDO221070,rps_lng-HDO23347269,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 17/88FRANKLINSTR-1,True,False,1782.0,1782.0,,,,,,0.0
rps_lng-HDO221075,rps_lng-HDO23333766,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 20 Paramount Boulevard,False,True,1625.0,1625.0,-1625.0,,1625.0,,05/09/2023,
rps_lng-HDO221075,rps_lng-HDO23349182,2023-08-09T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 20PARAMOUNTBOULE-2,False,True,1625.0,1625.0,-1650.0,,,,,0.0
rps_lng-HDO221106,rps_lng-HDO23321110,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 35GALLAXUSAVENUE-1,True,False,1565.0,1565.0,,,,,,0.0
rps_lng-HDO221106,rps_lng-HDO23360343,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 35 Gallaxus Avenue,False,True,1565.0,1565.0,-1565.0,,1565.0,,20/09/2023,
rps_lng-HDO221112,rps_lng-HDO23358165,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47590492,True,False,1608.0,1608.0,,,,,,0.0
rps_lng-HDO221112,rps_lng-HDO23350671,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 63 Loyola Road,False,True,1608.0,1608.0,-1608.0,,,,11/09/2023,
rps_lng-HDO221153,rps_lng-HDO23316363,2023-07-20T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 50/88FRANKLINSTR-2,False,True,1782.0,1782.0,,,,,,0.0
rps_lng-HDO221153,rps_lng-HDO23354880,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 50/88 Franklin Street,False,True,2216.0,2216.0,-2216.0,,2216.0,,17/09/2023,
rps_lng-HDO221154,rps_lng-HDO23213451,2023-05-22T00:00:00+01:00,Invoice,Rent,Rent from 22/05/2023 to 21/06/2023 for 304/74 Queens Road,False,True,1825.0,1825.0,,,,,21/06/2023,
rps_lng-HDO221154,rps_lng-HDO23179237,2023-04-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47590906,True,False,1825.0,1825.0,1825.0,,,,,1825.0
rps_lng-HDO221193,rps_lng-HDO23317845,2023-07-26T00:00:00+01:00,Invoice,Rent,Rent from 26/07/2023 to 25/08/2023 for 16 Gowrie Street,False,True,1955.0,1955.0,-1955.0,,,,25/08/2023,
rps_lng-HDO221193,rps_lng-HDO23327592,2023-07-26T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 16GOWRIESTREET-1,True,False,1955.0,1955.0,,,,,,0.0
rps_lng-HDO221194,rps_lng-HDO23338917,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 46WYNDHAMSTREET-1,True,False,1825.0,1825.0,,,,,,0.0
rps_lng-HDO221194,rps_lng-HDO23329189,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 46 Wyndham Street,False,True,1825.0,1825.0,-1825.0,,,,01/09/2023,
rps_lng-HDO221236,rps_lng-HDO23331787,2023-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2023 to 02/09/2023 for 7 Farrier Road,False,True,1738.0,1738.0,-1738.0,,,,02/09/2023,
rps_lng-HDO221236,rps_lng-HDO23341023,2023-08-03T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 7FARRIERROAD-1,True,False,1738.0,1738.0,,,,,,0.0
rps_lng-HDO221242,rps_lng-HDO23333778,2023-08-06T00:00:00+01:00,Invoice,Rent,Rent from 06/08/2023 to 05/09/2023 for 306/74 Queens Road,False,True,1673.0,1673.0,-1673.0,,,,05/09/2023,
rps_lng-HDO221242,rps_lng-HDO23347291,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 306/74QUEENSROAD-1,True,False,1673.0,1673.0,,,,,,0.0
rps_lng-HDO221263,rps_lng-HDO23353318,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 6AINTREESTREET-1,True,False,2390.0,2390.0,,,,,,0.0
rps_lng-HDO221263,rps_lng-HDO23344458,2023-08-10T00:00:00+01:00,Invoice,Rent,Rent from 10/08/2023 to 09/09/2023 for 6 Aintree Street,False,True,2390.0,2390.0,-2390.0,,,,09/09/2023,
rps_lng-HDO221271,rps_lng-HDO23360756,2023-08-15T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 1/59PAKINGTONSTREE,True,False,2216.0,2216.0,-96.95,,,,,0.0
rps_lng-HDO221271,rps_lng-HDO23350474,2023-08-15T00:00:00+01:00,Invoice,Rent,Rent from 15/08/2023 to 14/09/2023 for 1/59 Pakington Street,False,True,2216.0,2216.0,-2312.95,,,,14/09/2023,
rps_lng-HDO221273,rps_lng-HDO23358624,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 2/26-28BROADWAY,True,False,1738.0,1738.0,-25.0,,,,,0.0
rps_lng-HDO221273,rps_lng-HDO23343652,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 2/26-28 Broadway,False,True,1738.0,1738.0,-1763.0,,,,11/09/2023,
rps_lng-HDO221288,rps_lng-HDO23348600,2023-08-14T00:00:00+01:00,Invoice,Rent,Rent from 14/08/2023 to 13/09/2023 for 30 Park Avenue,False,True,2173.0,2173.0,-2173.0,,,,13/09/2023,
rps_lng-HDO221288,rps_lng-HDO23358634,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 30PARKAVENUE-1,True,False,2173.0,2173.0,,,,,,0.0
rps_lng-HDO221292,rps_lng-HDO23280662,2023-06-28T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49681372,True,False,5388.0,5388.0,5388.0,,,,,5388.0
rps_lng-HDO221292,rps_lng-HDO23354918,2023-08-17T00:00:00+01:00,Invoice,Rent,Rent from 17/08/2023 to 16/09/2023 for 1104/50 Albert Road,False,True,2694.0,2694.0,-2694.0,,2694.0,,16/09/2023,
rps_lng-HDO221299,rps_lng-HDO23352795,2023-08-16T00:00:00+01:00,Invoice,Rent,Rent from 16/08/2023 to 15/09/2023 for 142 Sandhurst Boulevard,False,True,2955.0,2955.0,-2955.0,,,,15/09/2023,
rps_lng-HDO221299,rps_lng-HDO23362695,2023-08-16T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 142SANDHURSTBOUL-2,True,False,2955.0,2955.0,,,,,,0.0
rps_lng-HDO221339,rps_lng-HDO23327187,2023-08-01T00:00:00+01:00,Invoice,Rent,Rent from 01/08/2023 to 31/08/2023 for 66 Kingdom Boulevard,False,True,1608.0,1608.0,-50.0,,,,31/08/2023,
rps_lng-HDO221339,rps_lng-HDO23344950,2023-08-04T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48329023,True,False,1608.0,1608.0,-75.0,,,,,0.0
rps_lng-HDO221343,rps_lng-HDO23336419,2023-08-07T00:00:00+01:00,Invoice,Rent,Rent from 07/08/2023 to 06/09/2023 for 150 Park Drive,False,True,2825.0,2825.0,,,,,06/09/2023,
rps_lng-HDO221343,rps_lng-HDO23340954,2023-08-03T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47965769,True,False,2825.0,2825.0,2825.0,,,,,2825.0
rps_lng-HDO221349,rps_lng-HDO23349056,2023-08-08T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 49357353,True,False,4000.0,4000.0,3975.0,,629.0,,,3975.0
rps_lng-HDO221349,rps_lng-HDO23331497,2023-08-03T00:00:00+01:00,Invoice,Rent,Rent from 03/08/2023 to 02/09/2023 for 909/35 Malcolm Street,False,True,3346.0,3346.0,3346.0,,,,02/09/2023,
rps_lng-HDO221419,rps_lng-HDO23336080,2023-08-07T00:00:00+01:00,Invoice,Rent,Rent from 07/08/2023 to 06/09/2023 for 110 Kangaroo Road,False,True,2694.0,2694.0,-2694.0,,,,06/09/2023,
rps_lng-HDO221419,rps_lng-HDO23347221,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 110KANGAROOROAD-1,True,False,2694.0,2694.0,,,,,,0.0
rps_lng-HDO221462,rps_lng-HDO23320565,2023-07-29T00:00:00+01:00,Invoice,Rent,Rent from 29/07/2023 to 28/08/2023 for G13/358 Moreland Road,False,True,1825.0,1825.0,-2287.0,,,,28/08/2023,
rps_lng-HDO221462,rps_lng-HDO23334243,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: G13/358MORELANDR-1,True,False,1825.0,1825.0,-462.0,,,,,0.0
rps_lng-HDO221469,rps_lng-HDO23358053,2023-08-20T00:00:00+01:00,Invoice,Rent,Rent from 20/08/2023 to 19/09/2023 for 125/28 Southgate Avenue,False,True,3520.0,3520.0,-3520.0,,3520.0,,19/09/2023,
rps_lng-HDO221469,rps_lng-HDO23318242,2023-07-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 125/28SOUTHGATEAVE,True,False,3520.0,3520.0,,,,,,0.0
rps_lng-HDO221519,rps_lng-HDO23344648,2023-08-10T00:00:00+01:00,Invoice,Rent,Rent from 10/08/2023 to 09/09/2023 for 6A Butler Street,False,True,3324.0,3324.0,-3349.0,,,,09/09/2023,
rps_lng-HDO221519,rps_lng-HDO23356344,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 47967443,True,False,3324.0,3324.0,-25.0,,,,,0.0
rps_lng-HDO221537,rps_lng-HDO23324422,2023-07-31T00:00:00+01:00,Invoice,Rent,Rent from 31/07/2023 to 30/08/2023 for 44 Moorna Drive,False,True,2933.0,2933.0,-75.0,,,,30/08/2023,
rps_lng-HDO221537,rps_lng-HDO23338889,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48328884,True,False,2933.0,2933.0,-100.0,,,,,0.0
rps_lng-HDO221539,rps_lng-HDO23324361,2023-07-31T00:00:00+01:00,Invoice,Rent,Rent from 31/07/2023 to 30/08/2023 for 27 Chapel Mews,False,True,2346.0,2346.0,-2346.0,,,,30/08/2023,
rps_lng-HDO221539,rps_lng-HDO23334223,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 27CHAPELMEWS,True,False,2346.0,2346.0,,,,,,0.0
rps_lng-HDO221546,rps_lng-HDO23358103,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48328967,True,False,479.89,479.89,,,,,,0.0
rps_lng-HDO221546,rps_lng-HDO23344627,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 6 Peers Street,False,True,2607.0,2607.0,-3086.89,,,,10/09/2023,
rps_lng-HDO221557,rps_lng-HDO23316358,2023-07-20T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 7/9DENBIGHROAD,False,True,1738.0,1738.0,-25.0,,,,,0.0
rps_lng-HDO221557,rps_lng-HDO23354861,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 7/9 Denbigh Road,False,True,1738.0,1738.0,-1763.0,,1738.0,,17/09/2023,
rps_lng-HDO221578,rps_lng-HDO23350544,2023-08-15T00:00:00+01:00,Invoice,Rent,Rent from 15/08/2023 to 14/09/2023 for 8/29-31 Brighton Road,False,True,1955.0,1955.0,-1955.0,,,,14/09/2023,
rps_lng-HDO221578,rps_lng-HDO23360660,2023-08-15T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 8/29-31BRIGHTONROA,True,False,1955.0,1955.0,,,,,,0.0
rps_lng-HDO221581,rps_lng-HDO23344428,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 501/199 William Street,False,True,2173.0,2173.0,-2173.0,,,,10/09/2023,
rps_lng-HDO221581,rps_lng-HDO23356385,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 501/199WILLIAMST-3,True,False,2173.0,2173.0,,,,,,0.0
rps_lng-HDO221599,rps_lng-HDO23356361,2023-08-11T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 9CROWNSTREET-1,True,False,1825.0,1825.0,,,,,,0.0
rps_lng-HDO221599,rps_lng-HDO23344183,2023-08-11T00:00:00+01:00,Invoice,Rent,Rent from 11/08/2023 to 10/09/2023 for 9 Crown Street,False,True,1825.0,1825.0,-1825.0,,,,10/09/2023,
rps_lng-HDO221620,rps_lng-HDO23322808,2023-07-24T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48329650,True,False,3042.0,3042.0,252.0,,,,,252.0
rps_lng-HDO221620,rps_lng-HDO23362327,2023-08-22T00:00:00+01:00,Invoice,Rent,Rent from 22/08/2023 to 21/09/2023 for 610/18 Hoff Boulevard,False,True,3042.0,3042.0,-2790.0,,2790.0,,21/09/2023,
rps_lng-HDO221625,rps_lng-HDO23331087,2023-08-05T00:00:00+01:00,Invoice,Rent,Rent from 05/08/2023 to 04/09/2023 for 102/42-44 Harrison Street,False,True,1695.0,1695.0,-1695.0,,,,04/09/2023,
rps_lng-HDO221625,rps_lng-HDO23346944,2023-08-07T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 102/42-44HARRISONS,True,False,1695.0,1695.0,,,,,,0.0
rps_lng-HDO221631,rps_lng-HDO23278289,2023-06-27T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48329734,True,False,7300.0,7300.0,5475.0,,1825.0,,,5475.0
rps_lng-HDO221631,rps_lng-HDO23355400,2023-08-18T00:00:00+01:00,Invoice,Rent,Rent from 18/08/2023 to 17/09/2023 for 109/9 Hewitt Avenue,False,True,1825.0,1825.0,1825.0,,,,17/09/2023,
rps_lng-HDO221643,rps_lng-HDO23350291,2023-08-15T00:00:00+01:00,Invoice,Rent,Rent from 15/08/2023 to 14/09/2023 for 814/338 Kings Way,False,True,2390.0,2390.0,1180.0,,30.0,,14/09/2023,
rps_lng-HDO221643,rps_lng-HDO23362729,2023-08-17T00:00:00+01:00,Debit Adjustment,Tenant Payment,Dishonoured Direct Debit: Tenancy Receipt Ref: 814/338KINGSWAY-2,False,True,2390.0,2390.0,-30.0,,,,,0.0
rps_lng-HDO221692,rps_lng-HDO23344611,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 3006A/260 Spencer Street,False,True,2173.0,2173.0,-2173.0,,,,11/09/2023,
rps_lng-HDO221692,rps_lng-HDO23358261,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48330328,True,False,2173.0,2173.0,,,,,,0.0
rps_lng-HDO221693,rps_lng-HDO23360293,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 44 Fewster Circuit,False,True,1477.0,1477.0,-1477.0,,1477.0,,20/09/2023,
rps_lng-HDO221693,rps_lng-HDO23321114,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 44FEWSTERCIRCUIT,True,False,1477.0,1477.0,,,,,,0.0
rps_lng-HDO221743,rps_lng-HDO23356032,2023-08-19T00:00:00+01:00,Invoice,Rent,Rent from 19/08/2023 to 18/09/2023 for 200 Station Street,False,True,2824.0,2824.0,-2849.0,,2824.0,,18/09/2023,
rps_lng-HDO221743,rps_lng-HDO23316330,2023-07-19T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 200STATIONSTREET-2,True,False,2824.0,2824.0,-25.0,,,,,0.0
rps_lng-HDO221772,rps_lng-HDO23360346,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 58 Meander Road,False,True,1999.0,1999.0,-1999.0,,1999.0,,20/09/2023,
rps_lng-HDO221772,rps_lng-HDO23321080,2023-07-21T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 58MEANDERROAD-1,True,False,1999.0,1999.0,,,,,,0.0
rps_lng-HDO221802,rps_lng-HDO23322298,2023-07-30T00:00:00+01:00,Invoice,Rent,Rent from 30/07/2023 to 29/08/2023 for 64 Brownlow Drive,False,True,1999.0,1999.0,-1999.0,,,,29/08/2023,
rps_lng-HDO221802,rps_lng-HDO23334191,2023-07-31T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 64BROWNLOWDRIVE-1,True,False,1999.0,1999.0,,,,,,0.0
rps_lng-HDO221803,rps_lng-HDO23358040,2023-08-20T00:00:00+01:00,Invoice,Rent,Rent from 20/08/2023 to 19/09/2023 for 15 Alderney Street,False,True,1695.0,1695.0,-1695.0,,1695.0,,19/09/2023,
rps_lng-HDO221803,rps_lng-HDO23318338,2023-07-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 15ALDERNEYSTREET-1,True,False,1695.0,1695.0,,,,,,0.0
rps_lng-HDO221820,rps_lng-HDO23348986,2023-08-08T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48729370,True,False,1792.0,1792.0,,,,,,0.0
rps_lng-HDO221820,rps_lng-HDO23322252,2023-07-30T00:00:00+01:00,Invoice,Rent,Rent from 30/07/2023 to 29/08/2023 for 30 Prominence Boulevard,False,True,1717.0,1717.0,-1767.0,,,,29/08/2023,
rps_lng-HDO221822,rps_lng-HDO23353092,2023-08-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48729396,True,False,188.81,188.81,-50.0,,,,,0.0
rps_lng-HDO221822,rps_lng-HDO23312082,2023-07-23T00:00:00+01:00,Invoice,Rent,Rent from 23/07/2023 to 22/08/2023 for 41 Kasai Walk,False,True,1825.0,1825.0,-238.81,,,,22/08/2023,
rps_lng-HDO221848,rps_lng-HDO23282462,2023-06-29T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 48729610    059879SJ Higgins PL,True,False,1716.0,1716.0,,,,,,0.0
rps_lng-HDO221848,rps_lng-HDO23240035,2023-06-09T00:00:00+01:00,Invoice,Rent,Rent from 09/06/2023 to 08/07/2023 for 10/2 Monckton Place,False,True,1716.0,1716.0,-1716.0,,,,08/07/2023,
rps_lng-HDO221857,rps_lng-HDO23338953,2023-08-02T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 24MONARMAWALK,True,False,2173.0,2173.0,,,,,,0.0
rps_lng-HDO221857,rps_lng-HDO23329168,2023-08-02T00:00:00+01:00,Invoice,Rent,Rent from 02/08/2023 to 01/09/2023 for 24 Monarma Walk,False,True,2173.0,2173.0,-2173.0,,,,01/09/2023,
rps_lng-HDO221870,rps_lng-HDO23349058,2023-08-08T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48729826,True,False,4258.0,4258.0,4258.0,,,,,4258.0
rps_lng-HDO221870,rps_lng-HDO23340612,2023-08-09T00:00:00+01:00,Invoice,Rent,Rent from 09/08/2023 to 08/09/2023 for 4207/7 Riverside Quay,False,True,4258.0,4258.0,,,,,08/09/2023,
rps_lng-HDO230011,rps_lng-HDO23362681,2023-08-16T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 22PRAIRIEPLACE,True,False,1781.0,1781.0,,,,,,0.0
rps_lng-HDO230011,rps_lng-HDO23352656,2023-08-16T00:00:00+01:00,Invoice,Rent,Rent from 16/08/2023 to 15/09/2023 for 22 Prairie Place,False,True,1781.0,1781.0,-1781.0,,,,15/09/2023,
rps_lng-HDO230018,rps_lng-HDO23357796,2023-08-20T00:00:00+01:00,Invoice,Rent,Rent from 20/08/2023 to 19/09/2023 for 28 Fellows Street,False,True,1586.0,1586.0,-1586.0,,1586.0,,19/09/2023,
rps_lng-HDO230018,rps_lng-HDO23318298,2023-07-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 28FELLOWSSTREET-1,True,False,1586.0,1586.0,,,,,,0.0
rps_lng-HDO230022,rps_lng-HDO23344474,2023-08-12T00:00:00+01:00,Invoice,Rent,Rent from 12/08/2023 to 11/09/2023 for 94 Waverley Street,False,True,3259.0,3259.0,-3259.0,,,,11/09/2023,
rps_lng-HDO230022,rps_lng-HDO23358355,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 94WAVERLEYSTREET,True,False,3259.0,3259.0,,,,,,0.0
rps_lng-HDO230024,rps_lng-HDO23346368,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 55 Crefden Street,False,True,2216.0,2216.0,-2216.0,,,,12/09/2023,
rps_lng-HDO230024,rps_lng-HDO23358365,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 55CREFDENSTREET-2,True,False,2216.0,2216.0,,,,,,0.0
rps_lng-HDO230029,rps_lng-HDO23358363,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 22TIMBARRACHASE-1,True,False,1630.0,1630.0,,,,,,0.0
rps_lng-HDO230029,rps_lng-HDO23346461,2023-08-13T00:00:00+01:00,Invoice,Rent,Rent from 13/08/2023 to 12/09/2023 for 22 Timbarra Chase,False,True,1630.0,1630.0,-1630.0,,,,12/09/2023,
rps_lng-HDO230035,rps_lng-HDO23358379,2023-08-14T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 4/4ORANGESTREET,True,False,1782.0,1782.0,,,,,,0.0
rps_lng-HDO230035,rps_lng-HDO23348906,2023-08-14T00:00:00+01:00,Invoice,Rent,Rent from 14/08/2023 to 13/09/2023 for 4/4 Orange Street,False,True,1782.0,1782.0,-1782.0,,,,13/09/2023,
rps_lng-HDO230048,rps_lng-HDO23329482,2023-07-27T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 25CRESSYSTREET-1,True,False,1955.0,1955.0,,,,,,0.0
rps_lng-HDO230048,rps_lng-HDO23320113,2023-07-27T00:00:00+01:00,Invoice,Rent,Rent from 27/07/2023 to 26/08/2023 for 25 Cressy Street,False,True,1955.0,1955.0,-1955.0,,,,26/08/2023,
rps_lng-HDO230052,rps_lng-HDO23318302,2023-07-20T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 17/32EASTESPLANADE,True,False,1434.0,1434.0,,,,,,0.0
rps_lng-HDO230052,rps_lng-HDO23357660,2023-08-20T00:00:00+01:00,Invoice,Rent,Rent from 20/08/2023 to 19/09/2023 for 17/32 East Esplanade,False,True,1434.0,1434.0,-1434.0,,1434.0,,19/09/2023,
rps_lng-HDO230055,rps_lng-HDO23360354,2023-08-21T00:00:00+01:00,Invoice,Rent,Rent from 21/08/2023 to 20/09/2023 for 1/37 Staley Street,False,True,2055.0,2055.0,-2055.0,,2055.0,,20/09/2023,
rps_lng-HDO230055,rps_lng-HDO23316167,2023-07-19T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48730485,True,False,2055.0,2055.0,2055.0,,,,,2055.0
rps_lng-HDO230089,rps_lng-HDO23329477,2023-07-27T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: 215CHILDSROAD-3,True,False,2607.0,2607.0,,,,,,0.0
rps_lng-HDO230089,rps_lng-HDO23320617,2023-07-27T00:00:00+01:00,Invoice,Rent,Rent from 27/07/2023 to 26/08/2023 for 215 Childs Road,False,True,2607.0,2607.0,-2607.0,,,,26/08/2023,
rps_lng-HDO230090,rps_lng-HDO23302625,2023-07-10T00:00:00+01:00,Payment,Tenant Payment,Tenancy Receipt Ref: DEFT Bpay 48730808,True,False,2520.0,2520.0,2520.0,,,,,2520.0
rps_lng-HDO230090,rps_lng-HDO23356071,2023-08-19T00:00:00+01:00,Invoice,Rent,Rent from 19/08/2023 to 18/09/2023 for 37 The Avenue,False,True,2520.0,2520.0,-2740.0,,2520.0,,18/09/2023,
